YEAR,QUARTER,MONTH,AIRLINE_ID,UNIQUE_CARRIER,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOMT_GALLONS,SATL_GALLONS,SPAC_GALLONS,SLAT_GALLONS,SINT_GALLONS,TS_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,NATL_GALLONS,NPAC_GALLONS,NLAT_GALLONS,MAC_GALLONS,NINT_GALLONS,TN_GALLONS,TDOMT_GALLONS,TINT_GALLONS,TOTAL_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,SATL_COST,SPAC_COST,SLAT_COST,SINT_COST,TS_COST,NALA_COST,NDOM_COST,NDOMT_COST,NATL_COST,NPAC_COST,NLAT_COST,MAC_COST,NINT_COST,TN_COST,TDOMT_COST,TINT_COST,TOTAL_COST
2021,1,1,20100,PO,PO,Polar Air Cargo Airways,3,0.00,2295063.00,237694.00,10976439.00,0.00,11214133.00,13509196.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2295063.00,11214133.00,13509196.00,0.00,3451998.00,3451998.00,394306.00,15944595.00,0.00,16338901.00,19790899.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3451998.00,16338901.00,19790899.00
2021,1,1,20107,FX,FX,Federal Express Corporation,3,0.00,60136085.00,15473070.00,29033136.00,1586914.00,46093120.00,106229205.00,894.00,1967149.00,1968043.00,338059.00,329947.00,74.00,446209.00,1114289.00,3082332.00,62104128.00,47207409.00,109311537.00,0.00,88849000.00,88849000.00,22647000.00,41628000.00,2544000.00,66819000.00,155668000.00,1000.00,2911000.00,2912000.00,499000.00,455000.00,114.00,912000.00,1866114.00,4778114.00,91761000.00,68685114.00,160446114.00
2021,1,1,20108,NC,NC,Northern Air Cargo Inc.,2,325030.00,325030.00,0.00,0.00,0.00,0.00,325030.00,50118.00,0.00,50118.00,0.00,0.00,0.00,0.00,0.00,50118.00,375148.00,0.00,375148.00,505977.00,0.00,505977.00,0.00,0.00,0.00,0.00,505977.00,77980.00,0.00,77980.00,0.00,0.00,0.00,0.00,0.00,77980.00,583957.00,0.00,583957.00
2021,1,1,20151,M6,M6,Amerijet International,2,0.00,0.00,0.00,0.00,87959.00,87959.00,87959.00,0.00,1627582.00,1627582.00,0.00,0.00,837925.00,0.00,837925.00,2465507.00,1627582.00,925884.00,2553466.00,0.00,0.00,0.00,0.00,0.00,153975.00,153975.00,153975.00,0.00,2849152.00,2849152.00,0.00,0.00,1466824.00,0.00,1466824.00,4315976.00,2849152.00,1620799.00,4469951.00
2021,1,1,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33229.00,33229.00,0.00,0.00,72123.00,0.00,72123.00,105352.00,33229.00,72123.00,105352.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70541.00,70541.00,0.00,0.00,165490.00,0.00,165490.00,236031.00,70541.00,165490.00,236031.00
2021,1,1,20169,L2,L2,Lynden Air Cargo Airlines,2,159469.00,159469.00,0.00,0.00,0.00,0.00,159469.00,76105.00,24372.00,100477.00,37413.00,36327.00,0.00,0.00,73740.00,174217.00,259946.00,73740.00,333686.00,277671.00,0.00,277671.00,0.00,0.00,0.00,0.00,277671.00,134855.00,53518.00,188373.00,77451.00,135557.00,0.00,0.00,213008.00,401381.00,466044.00,213008.00,679052.00
2021,1,1,20177,PFQ,PFQ,Asia Pacific,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,602826.00,0.00,0.00,602826.00,602826.00,0.00,602826.00,602826.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,974506.00,0.00,0.00,974506.00,974506.00,0.00,974506.00,974506.00
2021,1,1,20190,9S,9S,Southern Air Inc.,2,0.00,2149883.00,2438682.00,6537619.00,581553.00,9557854.00,11707737.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2149883.00,9557854.00,11707737.00,0.00,3394590.00,3394590.00,4256690.00,9713275.00,977898.00,14947863.00,18342453.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3394590.00,14947863.00,18342453.00
2021,1,1,20195,WI,WI,Sky Lease Cargo,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8455.00,2686.00,106961.00,0.00,118102.00,118102.00,0.00,118102.00,118102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15160.00,4751.00,169262.00,0.00,189173.00,189173.00,0.00,189173.00,189173.00
2021,1,1,20304,OO,OO,SkyWest Airlines Inc.,3,0.00,7022043.00,0.00,0.00,0.00,0.00,7022043.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7022043.00,0.00,7022043.00,0.00,13193872.00,13193872.00,0.00,0.00,0.00,0.00,13193872.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13193872.00,0.00,13193872.00
2021,1,1,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11865.00,11865.00,0.00,0.00,56582.00,0.00,56582.00,68447.00,11865.00,56582.00,68447.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22847.00,22847.00,0.00,0.00,108954.00,0.00,108954.00,131801.00,22847.00,108954.00,131801.00
2021,1,1,20363,9E,9E,Endeavor Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,1,1,20368,G4,G4,Allegiant Air,3,0.00,9830250.00,0.00,0.00,0.00,0.00,9830250.00,0.00,209205.00,209205.00,25312.00,0.00,0.00,0.00,25312.00,234517.00,10039455.00,25312.00,10064767.00,0.00,16333853.00,16333853.00,0.00,0.00,0.00,0.00,16333853.00,0.00,379198.00,379198.00,49420.00,0.00,0.00,0.00,49420.00,428618.00,16713051.00,49420.00,16762471.00
2021,1,1,20370,KAQ,KAQ,Kalitta Air LLC,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6337522.00,6337522.00,241694.00,9151214.00,987434.00,1222869.00,11603211.00,17940733.00,6337522.00,11603211.00,17940733.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9438396.00,9438396.00,348160.00,12946814.00,1451677.00,2611053.00,17357704.00,26796100.00,9438396.00,17357704.00,26796100.00
2021,1,1,20372,KLQ,KLQ,Kalitta Charters II,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29234.00,29234.00,0.00,0.00,8349.00,0.00,8349.00,37583.00,29234.00,8349.00,37583.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56808.00,56808.00,0.00,0.00,20515.00,0.00,20515.00,77323.00,56808.00,20515.00,77323.00
2021,1,1,20377,X9,X9,Omni Air International LLC,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31517.00,31517.00,344285.00,104948.00,75116.00,2406326.00,2930675.00,2962192.00,31517.00,2930675.00,2962192.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68727.00,68727.00,743616.00,192693.00,153272.00,4417738.00,5507319.00,5576046.00,68727.00,5507319.00,5576046.00
2021,1,1,20378,YV,YV,Mesa Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,1,1,20397,OH,OH,PSA Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,1,1,20398,MQ,MQ,Envoy Air,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,1,1,20401,3M,3M,Silver Airways,1,0.00,156214.00,20011.00,0.00,0.00,20011.00,176225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156214.00,20011.00,176225.00,0.00,241597.00,241597.00,29489.00,0.00,0.00,29489.00,271086.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241597.00,29489.00,271086.00
2021,1,1,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2018510.00,2018510.00,83877.00,1135111.00,0.00,179349.00,1398337.00,3416847.00,2018510.00,1398337.00,3416847.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3031143.00,3031143.00,197130.00,1787005.00,0.00,295505.00,2279640.00,5310783.00,3031143.00,2279640.00,5310783.00
2021,1,1,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,333196.00,333196.00,0.00,0.00,0.00,0.00,333196.00,14177.00,145854.00,160031.00,0.00,0.00,0.00,0.00,0.00,160031.00,493227.00,0.00,493227.00,671431.00,0.00,671431.00,0.00,0.00,0.00,0.00,671431.00,28568.00,293914.00,322482.00,0.00,0.00,0.00,0.00,0.00,322482.00,993913.00,0.00,993913.00
2021,1,1,20409,B6,B6,JetBlue Airways,3,0.00,22328662.00,0.00,0.00,10602667.00,10602667.00,32931329.00,0.00,53552.00,53552.00,0.00,0.00,4254.00,0.00,4254.00,57806.00,22382214.00,10606921.00,32989135.00,0.00,34283481.00,34283481.00,0.00,0.00,16279360.00,16279360.00,50562841.00,0.00,83488.00,83488.00,0.00,0.00,6391.00,0.00,6391.00,89879.00,34366969.00,16285751.00,50652720.00
2021,1,1,20416,NK,NK,Spirit Air Lines,3,0.00,22021688.00,0.00,0.00,3614736.00,3614736.00,25636424.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22021688.00,3614736.00,25636424.00,0.00,35417644.00,35417644.00,0.00,0.00,5813606.00,5813606.00,41231250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35417644.00,5813606.00,41231250.00
2021,1,1,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,0.00,4386403.00,0.00,0.00,985838.00,985838.00,5372241.00,0.00,743178.00,743178.00,0.00,0.00,14865.00,14792.00,29657.00,772835.00,5129581.00,1015495.00,6145076.00,0.00,7254388.00,7254388.00,0.00,0.00,1754975.00,1754975.00,9009363.00,0.00,1414728.00,1414728.00,0.00,0.00,27904.00,30233.00,58137.00,1472865.00,8669116.00,1813112.00,10482228.00
2021,1,1,20427,PT,PT,Piedmont Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,1,1,20436,F9,F9,Frontier Airlines Inc.,3,0.00,11875045.00,0.00,0.00,349678.00,349678.00,12224723.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11875045.00,349678.00,12224723.00,0.00,16735291.00,16735291.00,0.00,0.00,743999.00,743999.00,17479290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16735291.00,743999.00,17479290.00
2021,1,1,20445,C5,C5,"Commutair Aka Champlain Enterprises, Inc.",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,1,1,20447,U7,U7,USA Jet Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497606.00,497606.00,0.00,0.00,11983.00,0.00,11983.00,509589.00,497606.00,11983.00,509589.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,741057.00,741057.00,0.00,0.00,32032.00,0.00,32032.00,773089.00,741057.00,32032.00,773089.00
2021,1,1,20452,YX,YX,Republic Airline,3,0.00,67062.00,0.00,0.00,0.00,0.00,67062.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67062.00,0.00,67062.00,0.00,127767.00,127767.00,0.00,0.00,0.00,0.00,127767.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127767.00,0.00,127767.00
2021,1,1,20453,ABX,ABX,ABX Air Inc,2,0.00,94208.00,0.00,0.00,0.00,0.00,94208.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94208.00,0.00,94208.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,1,1,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,1,1,21161,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,779283.00,779283.00,0.00,0.00,271221.00,0.00,271221.00,1050504.00,779283.00,271221.00,1050504.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1818295.00,1818295.00,0.00,0.00,348260.00,0.00,348260.00,2166555.00,1818295.00,348260.00,2166555.00
2021,1,1,21352,0WQ,0WQ,Avjet Corporation,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,1,1,21492,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0.00,0.00,0.00,0.00,710863.00,710863.00,710863.00,0.00,45012.00,45012.00,17225.00,0.00,55007.00,0.00,72232.00,117244.00,45012.00,783095.00,828107.00,0.00,0.00,0.00,0.00,0.00,1230303.00,1230303.00,1230303.00,0.00,77904.00,77904.00,29813.00,0.00,95203.00,0.00,125016.00,202920.00,77904.00,1355319.00,1433223.00
2021,1,1,21577,1TQ,1TQ,Rhoades Aviation dba Transair,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,196611.00,196611.00,0.00,0.00,0.00,0.00,0.00,196611.00,196611.00,0.00,196611.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,682841.00,682841.00,0.00,0.00,0.00,0.00,0.00,682841.00,682841.00,0.00,682841.00
2021,1,1,21629,KD,KD,Western Global,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,864356.00,1209411.00,2073767.00,0.00,1717525.00,0.00,223029.00,1940554.00,4014321.00,2073767.00,1940554.00,4014321.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1378162.00,1996814.00,3374976.00,0.00,2066583.00,0.00,402782.00,2469365.00,5844341.00,3374976.00,2469365.00,5844341.00
2021,1,1,21634,KH,KH,Aloha Air Cargo,2,0.00,662168.00,0.00,0.00,0.00,0.00,662168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,662168.00,0.00,662168.00,0.00,999622.00,999622.00,0.00,0.00,0.00,0.00,999622.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,999622.00,0.00,999622.00
2021,1,1,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,1,1,21974,3EQ,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,1,1,21979,3FQ,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,777800.00,777800.00,44180.00,17980.00,85480.00,0.00,147640.00,925440.00,777800.00,147640.00,925440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2558962.00,2558962.00,155071.00,65087.00,293196.00,0.00,513354.00,3072316.00,2558962.00,513354.00,3072316.00
2021,1,2,19393,WN,WN,Southwest Airlines Co.,3,0.00,73892888.00,0.00,0.00,322890.00,322890.00,74215778.00,0.00,130138.00,130138.00,0.00,0.00,0.00,0.00,0.00,130138.00,74023026.00,322890.00,74345916.00,0.00,117084782.00,117084782.00,0.00,0.00,607041.00,607041.00,117691823.00,0.00,204780.00,204780.00,0.00,0.00,0.00,0.00,0.00,204780.00,117289562.00,607041.00,117896603.00
2021,1,2,19687,QX,QX,Horizon Air,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,1,2,19690,HA,HA,Hawaiian Airlines Inc.,3,0.00,7805937.00,0.00,865044.00,0.00,865044.00,8670981.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7805937.00,865044.00,8670981.00,0.00,12313311.00,12313311.00,0.00,1294297.00,0.00,1294297.00,13607608.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12313311.00,1294297.00,13607608.00
2021,1,2,19790,DL,DL,Delta Air Lines Inc.,3,0.00,96981604.00,10566900.00,6179393.00,18008013.00,34754306.00,131735910.00,0.00,1084914.00,1084914.00,2891548.00,0.00,0.00,0.00,2891548.00,3976462.00,98066518.00,37645854.00,135712372.00,0.00,155987223.00,155987223.00,16996020.00,9939064.00,28964461.00,55899545.00,211886768.00,0.00,1744998.00,1744998.00,4650826.00,0.00,0.00,0.00,4650826.00,6395824.00,157732221.00,60550371.00,218282592.00
2021,1,2,19805,AA,AA,American Airlines Inc.,3,0.00,82583495.00,4513539.00,3301639.00,26252050.00,34067228.00,116650723.00,0.00,161216.00,161216.00,7925467.00,8601372.00,74176.00,0.00,16601015.00,16762231.00,82744711.00,50668243.00,133412954.00,0.00,128419048.00,128419048.00,7132053.00,5039546.00,42448057.00,54619656.00,183038704.00,0.00,253621.00,253621.00,12406365.00,13153184.00,120740.00,0.00,25680289.00,25933910.00,128672669.00,80299945.00,208972614.00
2021,1,2,19874,8C,8C,Air Transport International,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167292.00,167292.00,0.00,507428.00,0.00,0.00,507428.00,674720.00,167292.00,507428.00,674720.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,327708.00,327708.00,0.00,1121266.00,0.00,0.00,1121266.00,1448974.00,327708.00,1121266.00,1448974.00
2021,1,2,19917,5X,5X,United Parcel Service,3,0.00,45425000.00,12010000.00,15886000.00,3011000.00,30907000.00,76332000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45425000.00,30907000.00,76332000.00,0.00,67631000.00,67631000.00,17005000.00,22606000.00,4682000.00,44293000.00,111924000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67631000.00,44293000.00,111924000.00
2021,1,2,19930,AS,AS,Alaska Airlines Inc.,3,1049750.00,28806643.00,0.00,0.00,768018.00,768018.00,29574661.00,113999.00,0.00,113999.00,0.00,0.00,0.00,0.00,0.00,113999.00,28920642.00,768018.00,29688660.00,1597344.00,51448287.00,53045631.00,0.00,0.00,1550400.00,1550400.00,54596031.00,173466.00,0.00,173466.00,0.00,0.00,0.00,0.00,0.00,173466.00,53219097.00,1550400.00,54769497.00
2021,1,2,19977,UA,UA,United Air Lines Inc.,3,0.00,54760957.00,22536337.00,18273605.00,18314322.00,59124264.00,113885221.00,0.00,686411.00,686411.00,21461.00,133097.00,34718.00,70291.00,259567.00,945978.00,55447368.00,59383831.00,114831199.00,0.00,85461478.00,85461478.00,33612511.00,27763377.00,29706172.00,91082060.00,176543538.00,0.00,1074088.00,1074088.00,33316.00,210641.00,55003.00,168849.00,467809.00,1541897.00,86535566.00,91549869.00,178085435.00
