YEAR,QUARTER,MONTH,AIRLINE_ID,UNIQUE_CARRIER,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOMT_GALLONS,SATL_GALLONS,SPAC_GALLONS,SLAT_GALLONS,SINT_GALLONS,TS_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,NATL_GALLONS,NPAC_GALLONS,NLAT_GALLONS,MAC_GALLONS,NINT_GALLONS,TN_GALLONS,TDOMT_GALLONS,TINT_GALLONS,TOTAL_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,SATL_COST,SPAC_COST,SLAT_COST,SINT_COST,TS_COST,NALA_COST,NDOM_COST,NDOMT_COST,NATL_COST,NPAC_COST,NLAT_COST,MAC_COST,NINT_COST,TN_COST,TDOMT_COST,TINT_COST,TOTAL_COST
2023,1,3,20445,C5,C5,CommuteAir LLC dba CommuteAir,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,3,20447,U7,U7,USA Jet Airlines Inc.,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,765368.00,765368.00,0.00,0.00,19019.00,0.00,19019.00,784387.00,765368.00,19019.00,784387.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2444612.00,2444612.00,0.00,0.00,78164.00,0.00,78164.00,2522776.00,2444612.00,78164.00,2522776.00
2023,1,3,20452,YX,YX,Republic Airline,3,0.00,26477.00,0.00,0.00,0.00,0.00,26477.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26477.00,0.00,26477.00,0.00,91199.00,91199.00,0.00,0.00,0.00,0.00,91199.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91199.00,0.00,91199.00
2023,1,3,20453,ABX,ABX,ABX Air Inc,2,0.00,30023.00,0.00,0.00,0.00,0.00,30023.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30023.00,0.00,30023.00,0.00,73228.00,73228.00,0.00,0.00,0.00,0.00,73228.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73228.00,0.00,73228.00
2023,1,3,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,3,21161,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1087623.00,1087623.00,18852.00,0.00,446561.00,0.00,465413.00,1553036.00,1087623.00,465413.00,1553036.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3517208.00,3517208.00,67335.00,0.00,1768006.00,0.00,1835341.00,5352549.00,3517208.00,1835341.00,5352549.00
2023,1,3,21492,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0.00,0.00,0.00,0.00,6315.00,6315.00,6315.00,0.00,448650.00,448650.00,0.00,0.00,78510.00,73770.00,152280.00,600930.00,448650.00,158595.00,607245.00,0.00,0.00,0.00,0.00,0.00,24439.00,24439.00,24439.00,0.00,1736275.00,1736275.00,0.00,0.00,303834.00,285490.00,589324.00,2325599.00,1736275.00,613763.00,2350038.00
2023,1,3,21577,1TQ,1TQ,Rhoades Aviation dba Transair,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,3,21629,KD,KD,Western Global,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,212677.00,1133633.00,1346310.00,10120.00,693744.00,107617.00,167779.00,979260.00,2325570.00,1346310.00,979260.00,2325570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,648325.00,3713392.00,4361717.00,38541.00,1906470.00,387354.00,593153.00,2925518.00,7287235.00,4361717.00,2925518.00,7287235.00
2023,1,3,21634,KH,KH,Aloha Air Cargo,2,0.00,1775189.00,0.00,0.00,0.00,0.00,1775189.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1775189.00,0.00,1775189.00,0.00,5421378.00,5421378.00,0.00,0.00,0.00,0.00,5421378.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5421378.00,0.00,5421378.00
2023,1,3,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,3,21754,2PQ,2PQ,21 Air LLC,1,0.00,17439.00,0.00,0.00,10138.00,10138.00,27577.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17439.00,10138.00,27577.00,0.00,72269.00,72269.00,0.00,0.00,31300.00,31300.00,103569.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72269.00,31300.00,103569.00
2023,1,3,21875,37Q,37Q,"Hillwood Airways, LLC  f/k/a   ATX Air Services, LLC",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97958.00,97958.00,0.00,0.00,0.00,0.00,0.00,97958.00,97958.00,0.00,97958.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,446101.00,446101.00,0.00,0.00,0.00,0.00,0.00,446101.00,446101.00,0.00,446101.00
2023,1,3,21974,3EQ,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,3,21979,3FQ,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,834052.00,834052.00,15473.00,6831.00,28168.00,0.00,50472.00,884524.00,834052.00,50472.00,884524.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4242298.00,4242298.00,78169.00,16282.00,162604.00,0.00,257055.00,4499353.00,4242298.00,257055.00,4499353.00
2023,1,3,22080,MX,MX,Breeze Aviation Group DBA  Breeze,1,0.00,3207916.00,0.00,0.00,0.00,0.00,3207916.00,0.00,338863.00,338863.00,0.00,0.00,0.00,0.00,0.00,338863.00,3546779.00,0.00,3546779.00,0.00,11584755.00,11584755.00,0.00,0.00,0.00,0.00,11584755.00,0.00,1223737.00,1223737.00,0.00,0.00,0.00,0.00,0.00,1223737.00,12808492.00,0.00,12808492.00
2023,1,3,22085,GCA,GCA,"Global Crossing Airlines, Inc.",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,746379.00,746379.00,0.00,0.00,524241.00,0.00,524241.00,1270620.00,746379.00,524241.00,1270620.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1940586.00,1940586.00,0.00,0.00,1363026.00,0.00,1363026.00,3303612.00,1940586.00,1363026.00,3303612.00
2023,2,4,19393,WN,WN,Southwest Airlines Co.,3,0.00,171081759.00,0.00,0.00,2127569.00,2127569.00,173209328.00,0.00,11190.00,11190.00,0.00,0.00,0.00,0.00,0.00,11190.00,171092949.00,2127569.00,173220518.00,0.00,444651113.00,444651113.00,0.00,0.00,6371806.00,6371806.00,451022919.00,0.00,38773.00,38773.00,0.00,0.00,0.00,0.00,0.00,38773.00,444689886.00,6371806.00,451061692.00
2023,2,4,19687,QX,QX,Horizon Air,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,4,19690,HA,HA,Hawaiian Airlines Inc.,3,0.00,16584897.00,0.00,5299940.00,0.00,5299940.00,21884837.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16584897.00,5299940.00,21884837.00,0.00,41489940.00,41489940.00,0.00,12983969.00,0.00,12983969.00,54473909.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41489940.00,12983969.00,54473909.00
2023,2,4,19790,DL,DL,Delta Air Lines Inc.,3,0.00,173044300.00,69715394.00,15147311.00,22650542.00,107513247.00,280557547.00,0.00,1299937.00,1299937.00,49697.00,68276.00,91323.00,0.00,209296.00,1509233.00,174344237.00,107722543.00,282066780.00,0.00,460863327.00,460863327.00,185670770.00,40341348.00,60324460.00,286336578.00,747199905.00,0.00,3462080.00,3462080.00,132357.00,181838.00,243218.00,0.00,557413.00,4019493.00,464325407.00,286893991.00,751219398.00
2023,2,4,19805,AA,AA,American Airlines Inc.,3,0.00,172156579.00,56263318.00,9156643.00,40568122.00,105988083.00,278144662.00,0.00,396160.00,396160.00,106120.00,0.00,184571.00,0.00,290691.00,686851.00,172552739.00,106278774.00,278831513.00,0.00,443455373.00,443455373.00,143498607.00,22535751.00,113079883.00,279114241.00,722569614.00,0.00,1036590.00,1036590.00,272385.00,0.00,516033.00,0.00,788418.00,1825008.00,444491963.00,279902659.00,724394622.00
2023,2,4,19874,8C,8C,Air Transport International,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180906.00,180906.00,0.00,0.00,0.00,704924.00,704924.00,885830.00,180906.00,704924.00,885830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,521268.00,521268.00,0.00,0.00,0.00,2791422.00,2791422.00,3312690.00,521268.00,2791422.00,3312690.00
2023,2,4,19917,5X,5X,United Parcel Service,3,0.00,44293000.00,15893000.00,19364000.00,2833000.00,38090000.00,82383000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44293000.00,38090000.00,82383000.00,0.00,115126000.00,115126000.00,40750000.00,47801000.00,7807000.00,96358000.00,211484000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115126000.00,96358000.00,211484000.00
2023,2,4,19930,AS,AS,Alaska Airlines Inc.,3,1430244.00,56611181.00,0.00,0.00,1342663.00,1342663.00,57953844.00,87217.00,54364.00,141581.00,0.00,0.00,0.00,0.00,0.00,141581.00,56752762.00,1342663.00,58095425.00,3647695.00,153359450.00,157007145.00,0.00,0.00,4098492.00,4098492.00,161105637.00,222438.00,137049.00,359487.00,0.00,0.00,0.00,0.00,0.00,359487.00,157366632.00,4098492.00,161465124.00
2023,2,4,19977,UA,UA,United Air Lines Inc.,3,0.00,150241914.00,79026570.00,36388843.00,33015666.00,148431079.00,298672993.00,0.00,975298.00,975298.00,22408.00,198533.00,47197.00,130291.00,398429.00,1373727.00,151217212.00,148829508.00,300046720.00,0.00,401849943.00,401849943.00,210765507.00,92432912.00,93947378.00,397145797.00,798995740.00,0.00,2613603.00,2613603.00,63680.00,495233.00,135145.00,350241.00,1044299.00,3657902.00,404463546.00,398190096.00,802653642.00
2023,2,4,20007,5Y,5Y,Atlas Air Inc.,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16055860.00,16055860.00,5855951.00,29100049.00,8399314.00,9717870.00,53073184.00,69129044.00,16055860.00,53073184.00,69129044.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45355514.00,45355514.00,19501261.00,77825520.00,25071341.00,40717875.00,163115997.00,208471511.00,45355514.00,163115997.00,208471511.00
2023,2,4,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,0.00,10203.00,0.00,0.00,0.00,0.00,10203.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10203.00,0.00,10203.00,0.00,52447.00,52447.00,0.00,0.00,0.00,0.00,52447.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52447.00,0.00,52447.00
2023,2,4,20100,PO,PO,Polar Air Cargo Airways,3,0.00,1340732.00,82822.00,6149798.00,0.00,6232620.00,7573352.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1340732.00,6232620.00,7573352.00,0.00,3423472.00,3423472.00,228304.00,15358696.00,0.00,15587000.00,19010472.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3423472.00,15587000.00,19010472.00
2023,2,4,20107,FX,FX,Federal Express Corporation,3,0.00,49458665.00,14211185.00,27294148.00,2119707.00,43625040.00,93083705.00,67416.00,1232207.00,1299623.00,81638.00,332996.00,37016.00,272030.00,723680.00,2023303.00,50758288.00,44348720.00,95107008.00,0.00,127493000.00,127493000.00,36235000.00,68750000.00,5964000.00,110949000.00,238442000.00,174000.00,3252000.00,3426000.00,218000.00,816000.00,102000.00,806000.00,1942000.00,5368000.00,130919000.00,112891000.00,243810000.00
2023,2,4,20108,NC,NC,Northern Air Cargo Inc.,2,248970.00,248970.00,0.00,0.00,0.00,0.00,248970.00,50728.00,0.00,50728.00,0.00,0.00,0.00,0.00,0.00,50728.00,299698.00,0.00,299698.00,631512.00,0.00,631512.00,0.00,0.00,0.00,0.00,631512.00,128672.00,0.00,128672.00,0.00,0.00,0.00,0.00,0.00,128672.00,760184.00,0.00,760184.00
2023,2,4,20151,M6,M6,Amerijet International,2,0.00,0.00,0.00,0.00,281362.00,281362.00,281362.00,0.00,1541775.00,1541775.00,0.00,0.00,1450334.00,0.00,1450334.00,2992109.00,1541775.00,1731696.00,3273471.00,0.00,0.00,0.00,0.00,0.00,860920.00,860920.00,860920.00,0.00,4717565.00,4717565.00,0.00,0.00,4437772.00,0.00,4437772.00,9155337.00,4717565.00,5298692.00,10016257.00
2023,2,4,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96888.00,96888.00,0.00,0.00,81826.00,0.00,81826.00,178714.00,96888.00,81826.00,178714.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416618.00,416618.00,0.00,0.00,351852.00,0.00,351852.00,768470.00,416618.00,351852.00,768470.00
2023,2,4,20169,L2,L2,Lynden Air Cargo Airlines,2,134961.00,134961.00,0.00,0.00,0.00,0.00,134961.00,48491.00,87752.00,136243.00,39850.00,0.00,0.00,0.00,39850.00,176093.00,271204.00,39850.00,311054.00,358774.00,0.00,358774.00,0.00,0.00,0.00,0.00,358774.00,126380.00,219148.00,345528.00,112680.00,0.00,0.00,0.00,112680.00,458208.00,704302.00,112680.00,816982.00
2023,2,4,20177,PFQ,PFQ,Asia Pacific,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52418.00,0.00,0.00,52418.00,52418.00,0.00,52418.00,52418.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81527.00,0.00,0.00,81527.00,81527.00,0.00,81527.00,81527.00
2023,2,4,20195,WI,WI,Sky Lease Cargo,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2386409.00,0.00,2386409.00,2386409.00,0.00,2386409.00,2386409.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6625627.00,0.00,6625627.00,6625627.00,0.00,6625627.00,6625627.00
2023,2,4,20207,XP,XP,TEM Enterprises dba  Avelo Airlines,1,0.00,2180907.00,0.00,0.00,0.00,0.00,2180907.00,0.00,172510.00,172510.00,0.00,0.00,0.00,0.00,0.00,172510.00,2353417.00,0.00,2353417.00,0.00,6788935.00,6788935.00,0.00,0.00,0.00,0.00,6788935.00,0.00,537007.00,537007.00,0.00,0.00,0.00,0.00,0.00,537007.00,7325942.00,0.00,7325942.00
2023,2,4,20304,OO,OO,SkyWest Airlines Inc.,3,0.00,1729930.00,0.00,0.00,0.00,0.00,1729930.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1729930.00,0.00,1729930.00,0.00,5957637.00,5957637.00,0.00,0.00,0.00,0.00,5957637.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5957637.00,0.00,5957637.00
2023,2,4,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,342919.00,342919.00,0.00,0.00,70252.00,0.00,70252.00,413171.00,342919.00,70252.00,413171.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1602746.00,1602746.00,0.00,0.00,218409.00,0.00,218409.00,1821155.00,1602746.00,218409.00,1821155.00
2023,2,4,20363,9E,9E,Endeavor Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,4,20368,G4,G4,Allegiant Air,3,0.00,19818028.00,0.00,0.00,0.00,0.00,19818028.00,0.00,360892.00,360892.00,12836.00,0.00,122460.00,0.00,135296.00,496188.00,20178920.00,135296.00,20314216.00,0.00,56893467.00,56893467.00,0.00,0.00,0.00,0.00,56893467.00,0.00,1051396.00,1051396.00,46055.00,0.00,385216.00,0.00,431271.00,1482667.00,57944863.00,431271.00,58376134.00
2023,2,4,20370,KAQ,KAQ,Kalitta Air LLC,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2828123.00,2828123.00,146607.00,2833382.00,646499.00,6757348.00,10383836.00,13211959.00,2828123.00,10383836.00,13211959.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7743799.00,7743799.00,394106.00,7121014.00,1693287.00,21392991.00,30601398.00,38345197.00,7743799.00,30601398.00,38345197.00
2023,2,4,20372,KLQ,KLQ,Kalitta Charters II,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62819.00,62819.00,0.00,0.00,729.00,0.00,729.00,63548.00,62819.00,729.00,63548.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203207.00,203207.00,0.00,0.00,2593.00,0.00,2593.00,205800.00,203207.00,2593.00,205800.00
2023,2,4,20377,X9,X9,Omni Air International LLC,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,178500.00,178500.00,31602.00,0.00,253418.00,3148121.00,3433141.00,3611641.00,178500.00,3433141.00,3611641.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,776395.00,776395.00,99428.00,0.00,828436.00,12935881.00,13863745.00,14640140.00,776395.00,13863745.00,14640140.00
2023,2,4,20378,YV,YV,Mesa Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,4,20397,OH,OH,PSA Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,4,20398,MQ,MQ,Envoy Air,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,4,20401,3M,3M,Silver Airways,1,0.00,295214.00,146261.00,0.00,0.00,146261.00,441475.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,295214.00,146261.00,441475.00,0.00,1003025.00,1003025.00,561497.00,0.00,0.00,561497.00,1564522.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1003025.00,561497.00,1564522.00
2023,2,4,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,566828.00,566828.00,486272.00,576195.00,0.00,1320631.00,2383098.00,2949926.00,566828.00,2383098.00,2949926.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1875623.00,1875623.00,1647966.00,1608454.00,0.00,4019331.00,7275751.00,9151374.00,1875623.00,7275751.00,9151374.00
2023,2,4,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,245207.00,245207.00,0.00,0.00,0.00,0.00,245207.00,2397.00,132371.00,134768.00,0.00,0.00,0.00,0.00,0.00,134768.00,379975.00,0.00,379975.00,728295.00,0.00,728295.00,0.00,0.00,0.00,0.00,728295.00,7119.00,393158.00,400277.00,0.00,0.00,0.00,0.00,0.00,400277.00,1128572.00,0.00,1128572.00
2023,2,4,20409,B6,B6,JetBlue Airways,3,0.00,57769435.00,1774006.00,0.00,16682278.00,18456284.00,76225719.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57769435.00,18456284.00,76225719.00,0.00,165781916.00,165781916.00,5090895.00,0.00,47873414.00,52964309.00,218746225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165781916.00,52964309.00,218746225.00
2023,2,4,20416,NK,NK,Spirit Air Lines,3,0.00,42261486.00,0.00,0.00,6037355.00,6037355.00,48298841.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42261486.00,6037355.00,48298841.00,0.00,119582113.00,119582113.00,0.00,0.00,17083159.00,17083159.00,136665272.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119582113.00,17083159.00,136665272.00
2023,2,4,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,0.00,6372319.00,0.00,0.00,1022112.00,1022112.00,7394431.00,0.00,1214451.00,1214451.00,0.00,0.00,125304.00,7760.00,133064.00,1347515.00,7586770.00,1155176.00,8741946.00,0.00,17906215.00,17906215.00,0.00,0.00,2872135.00,2872135.00,20778350.00,0.00,3412607.00,3412607.00,0.00,0.00,352104.00,21806.00,373910.00,3786517.00,21318822.00,3246045.00,24564867.00
2023,2,4,20427,PT,PT,Piedmont Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,4,20436,F9,F9,Frontier Airlines Inc.,3,0.00,26251844.00,0.00,0.00,2474653.00,2474653.00,28726497.00,0.00,11709.00,11709.00,0.00,0.00,17564.00,0.00,17564.00,29273.00,26263553.00,2492217.00,28755770.00,0.00,67738703.00,67738703.00,0.00,0.00,6932202.00,6932202.00,74670905.00,0.00,30437.00,30437.00,0.00,0.00,45655.00,0.00,45655.00,76092.00,67769140.00,6977857.00,74746997.00
2023,2,4,20445,C5,C5,CommuteAir LLC dba CommuteAir,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,4,20447,U7,U7,USA Jet Airlines Inc.,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,618237.00,618237.00,0.00,0.00,14087.00,0.00,14087.00,632324.00,618237.00,14087.00,632324.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1786993.00,1786993.00,0.00,0.00,57781.00,0.00,57781.00,1844774.00,1786993.00,57781.00,1844774.00
2023,2,4,20452,YX,YX,Republic Airline,3,0.00,27464.00,0.00,0.00,0.00,0.00,27464.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27464.00,0.00,27464.00,0.00,90468.00,90468.00,0.00,0.00,0.00,0.00,90468.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90468.00,0.00,90468.00
2023,2,4,20453,ABX,ABX,ABX Air Inc,2,0.00,16447.00,0.00,0.00,0.00,0.00,16447.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16447.00,0.00,16447.00,0.00,57808.00,57808.00,0.00,0.00,0.00,0.00,57808.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57808.00,0.00,57808.00
2023,2,4,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,4,21161,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,486075.00,486075.00,18567.00,0.00,208994.00,0.00,227561.00,713636.00,486075.00,227561.00,713636.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1801042.00,1801042.00,70595.00,0.00,810533.00,0.00,881128.00,2682170.00,1801042.00,881128.00,2682170.00
2023,2,4,21492,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0.00,0.00,0.00,0.00,6150.00,6150.00,6150.00,0.00,196590.00,196590.00,0.00,0.00,101565.00,532275.00,633840.00,830430.00,196590.00,639990.00,836580.00,0.00,0.00,0.00,0.00,0.00,21586.00,21586.00,21586.00,0.00,690031.00,690031.00,0.00,0.00,356493.00,1868285.00,2224778.00,2914809.00,690031.00,2246364.00,2936395.00
2023,2,4,21577,1TQ,1TQ,Rhoades Aviation dba Transair,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,4,21629,KD,KD,Western Global,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166553.00,2005829.00,2172382.00,47303.00,891442.00,13131.00,1100937.00,2052813.00,4225195.00,2172382.00,2052813.00,4225195.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,475026.00,5473865.00,5948891.00,142537.00,2400616.00,45206.00,3289676.00,5878035.00,11826926.00,5948891.00,5878035.00,11826926.00
